563,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,3,1,NA,2,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,4,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,4,5,NA,4,3,NA,4,2,2,4,5,3,4,NA,NA,4,3,4,2,4,3,NA,4,4,4,4,NA,4,3,NA,3,NA,4,4,4,NA,NA,5,3,3,3,3,3,NA,3,NA,3,4,1,NA,NA,NA,3,4,3,4,4,4,5,3,NA,4,NA,NA,4,2,5,3,NA,NA,4,3,5,3,3,3,3,3,NA,3,4,4,4,NA,4,NA,NA,5,4,2,3,4,3,3,3,NA,4,3,4
567,NA,1,1,NA,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,5,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,3,NA,NA,NA,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,5,3,NA,5,3,5,3,3,4,5,NA,NA,4,NA,2,2,3,5,NA,NA,3,2,NA,4,NA,2,NA,4,4,NA,4,4,5,5,4,5,2,3,NA,3,2,5,4,3,2,3,4,2,4,NA,4,2,3,2,NA,4,4,5,NA,3,NA,5,4,5,5,2,4,3,5,4,5,3,NA,3,NA,3,4,3,NA,4,4,3,4,4,4,3,NA,4,4,4,5,4,3,3,3,NA,2,4,NA
569,NA,4,2,NA,4,NA,NA,NA,1,NA,3,4,NA,NA,NA,NA,NA,NA,2,NA,NA,3,NA,NA,4,NA,NA,4,3,NA,NA,NA,3,3,NA,NA,NA,NA,4,2,NA,2,NA,3,NA,2,NA,4,NA,1,3,NA,NA,2,3,NA,NA,3,4,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,2,NA,NA,3,NA,NA,NA,NA,1,NA,3,3,2,NA,NA,NA,NA,NA,NA,2,2,NA
570,NA,3,5,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,NA,NA,4,NA,NA,NA,3,NA,NA,4,4,NA,2,4,NA,NA,1,NA,NA,NA,NA,NA,2,3,2,NA,NA,NA,3,2,NA,NA,NA,NA,4,NA,2,3,NA,NA,NA,NA,NA,2,3,4
571,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,4,3,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA,5,NA,3,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,1,NA,NA,NA,NA,NA,NA,3,4,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,3,2,NA,NA,NA,NA,NA,3,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,2,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2,NA,4,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
573,NA,5,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,4,NA,3,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
574,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,4,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,3,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,NA,2,NA,2,NA,2,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,2,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,3,2,NA,NA,3,NA,2,NA,NA
576,NA,5,3,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,NA,3,NA,NA,1,NA,NA,3,3,3,NA,4,NA,NA,4,3,NA,3,3,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,3,3,1,NA,5,3,NA,3,NA,NA,NA,5,NA,NA,NA,4,NA,5,NA,NA,2,NA,NA,NA,4,1,1,2,NA,4,NA,4,NA,3,4,NA,3,3,4,4,3,4,NA,NA,NA,3,NA,NA,3,NA,2,NA,2
577,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,1,NA,2,1,NA,3,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,4,NA,3,NA,NA,NA,NA,3,NA,NA,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,3,3,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,4,NA,NA,NA,2,3,NA,NA,2,NA,NA,4,4,NA,NA,4,2,NA,NA,2,2,2,3,4,NA,2,NA,NA,4,NA,NA,NA,2,NA,4,2,1,NA,4,3,3,5,NA,NA,NA,5,NA,4,NA,3,5,NA,NA,NA,5,3,NA,NA,4,3,1,2,NA,3,NA,3,NA,3,4,NA,4,NA,NA,NA,1,3,3,NA,3,NA,NA,4,NA,NA,2,1,NA
579,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,3,NA,NA,NA,NA,NA,NA
581,NA,5,NA,NA,5,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,4,NA,NA,NA,4,NA,NA,NA,5,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,3,NA,NA,NA,2,NA,1,NA,NA,4,NA,NA,4,2,NA,NA,NA,3,5,NA,NA,2,NA,2,1,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,NA,NA,NA,NA,NA,4,NA,NA,NA,4,NA
582,NA,5,NA,5,4,4,NA,5,NA,NA,NA,NA,5,NA,NA,4,1,5,NA,4,NA,5,4,3,3,NA,NA,NA,4,4,2,2,4,3,NA,2,NA,4,5,5,4,2,NA,5,NA,3,NA,NA,3,3,4,NA,3,3,NA,5,4,5,NA,5,NA,NA,3,3,NA,3,3,5,4,NA,NA,NA,NA,NA,2,4,1,NA,NA,5,NA,3,4,NA,NA,3,3,NA,NA,NA,5,NA,1,3,1,NA,4,2,4,NA
583,NA,2,NA,NA,5,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,3,NA,NA,1,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,2,NA,NA,1,NA,NA,NA,3,NA,1,4,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,NA
584,NA,4,NA,NA,4,NA,NA,NA,4,NA,NA,NA,3,NA,NA,3,NA,NA,NA,3,5,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,4,3,3,5,4,1,5,4,NA,NA,1,NA,NA,2,NA,3,NA,4,NA,NA,NA,3,NA,NA,NA,NA,5,3,NA,NA,NA,3,4,NA,NA,NA,NA,NA,3,NA,3,4,NA,NA,NA,NA,NA
585,NA,4,4,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,2,NA,NA,4,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,3,3,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,4,NA,2,3,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,4,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA
588,NA,4,4,4,2,3,NA,NA,4,3,4,NA,NA,4,NA,5,4,4,4,3,NA,3,NA,NA,4,NA,5,5,4,3,4,5,5,5,4,4,5,4,NA,NA,NA,2,NA,5,NA,3,5,4,5,2,4,5,3,NA,4,3,4,5,3,NA,4,NA,NA,NA,5,NA,1,NA,2,NA,5,NA,3,NA,NA,NA,NA,4,4,5,NA,NA,NA,5,4,4,2,NA,4,3,NA,4,3,NA,NA,NA,NA,5,NA,NA
589,NA,5,3,NA,NA,3,NA,NA,5,NA,4,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA,3,4,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,4,NA,NA,5,3,NA,NA,NA,NA,5
591,NA,3,NA,NA,4,NA,NA,4,NA,5,NA,4,NA,5,4,3,NA,3,4,3,NA,NA,NA,4,3,2,NA,NA,NA,3,NA,NA,4,3,NA,NA,5,NA,3,4,NA,4,4,4,NA,NA,3,5,3,NA,3,5,NA,3,NA,NA,4,NA,NA,3,NA,NA,NA,NA,5,4,3,5,NA,4,NA,NA,NA,NA,3,2,3,NA,NA,2,NA,NA,3,3,NA,NA,NA,2,NA,4,2,4,NA,NA,3,NA,4,3,NA,NA
595,NA,2,NA,NA,3,NA,NA,3,NA,NA,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,NA,NA,2,NA,NA,NA,3,NA,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA
596,NA,5,3,NA,NA,3,NA,2,NA,2,4,NA,NA,3,4,4,NA,4,3,2,4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,4,NA,NA,3,NA,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,2,NA,5,3,NA,NA,NA,NA,NA,NA,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,2,NA,NA
597,NA,3,3,NA,2,NA,NA,2,2,3,4,4,NA,4,3,NA,NA,2,1,NA,NA,2,1,NA,3,5,NA,3,3,NA,3,3,1,3,NA,NA,4,NA,3,NA,NA,4,4,3,NA,NA,NA,3,3,NA,NA,3,3,NA,3,NA,4,3,5,NA,3,NA,NA,NA,NA,3,NA,4,3,2,4,NA,3,4,NA,NA,1,NA,3,NA,NA,2,3,5,NA,3,3,1,NA,4,NA,3,NA,NA,NA,3,NA,4,2,NA
601,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
602,NA,3,4,3,2,NA,5,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,4,NA,NA,4,3,NA,NA,NA,NA,NA,NA,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,3,NA,NA,5,NA,3,4,NA,NA,3,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
603,NA,4,4,3,5,NA,5,NA,4,NA,NA,5,5,NA,NA,NA,NA,4,NA,4,NA,NA,5,4,5,NA,NA,NA,NA,5,3,NA,5,5,NA,5,NA,4,NA,5,5,4,NA,NA,5,4,5,NA,NA,3,NA,5,NA,4,3,5,5,NA,5,5,3,NA,5,3,5,4,4,5,4,5,NA,5,4,NA,4,4,NA,5,NA,5,5,5,NA,4,3,5,4,NA,5,4,5,5,NA,4,NA,4,NA,4,NA,5
604,NA,3,5,5,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,5,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,NA,3,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,4,4,NA,NA,3,NA,NA,NA,NA,NA,3,NA,4,3,NA,3,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
605,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
606,NA,3,4,NA,4,4,5,NA,NA,NA,NA,NA,5,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,NA,NA,NA,NA,NA,NA,3,5,NA,NA,NA,5,4,NA,NA,NA,NA,3,3,NA,NA,NA,NA,4,5,NA,NA,3,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,5,NA,NA,NA,4,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,4
607,NA,3,NA,3,NA,NA,5,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,NA,3,NA,NA,NA,NA,NA,3,5,NA,NA,NA,NA,NA,3,NA,NA,NA,4,5,NA,3,NA,5,5,NA,NA,4,NA,NA,4,3,NA,NA,4,NA,5,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,5,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4
608,NA,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,NA,5,NA,3,NA,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
609,NA,3,NA,4,2,NA,5,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,5,NA,5,4,NA,NA,NA,NA,NA,4,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,3,3,NA,4,NA,NA,NA,NA,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
610,NA,5,2,4,4,3,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
611,NA,3,NA,NA,3,NA,5,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,4,NA,NA,5,NA,NA,4,NA,NA,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,3,NA,NA,5,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
612,NA,5,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,5,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
613,NA,4,4,5,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
614,NA,5,4,4,NA,NA,4,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,3,NA,NA,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,NA,NA,5,4,NA,NA,4,NA,NA,NA,5,NA,NA,3,NA,3,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
615,NA,4,4,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,2,NA,NA,3,NA,4,NA,NA,4,NA,NA,NA,NA,NA,3,NA,5,NA,NA,NA,4,NA,5,NA,NA,5,NA,NA,NA,4,NA,NA,3,NA,NA,NA,5
616,NA,4,NA,NA,5,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,NA,NA,4,NA,NA,3,NA,NA,NA,3,NA,NA,4,2,NA,5,NA,NA,NA,NA,NA,3,NA,NA,4,NA,4,NA,1,NA,NA,NA,2,3,2,NA,4,NA,NA,4,NA,4,NA,NA,NA,NA,2,5,3,NA,NA,NA,NA,NA,NA,3,NA,NA,2,NA,3,4,NA,NA,NA,3,NA,5,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,5
618,NA,4,NA,NA,4,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
619,NA,3,3,NA,NA,NA,NA,4,NA,NA,4,NA,NA,3,3,NA,NA,NA,4,2,NA,NA,NA,NA,NA,NA,4,NA,3,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,1,NA,3,NA,3,3,NA,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
620,NA,4,NA,NA,4,NA,NA,3,NA,NA,NA,3,NA,NA,2,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,2,NA,NA,3,3,NA,NA,NA,4,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,3,NA,NA,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
